Sector,Code,Url,Company,Market Cap,Share Price,% Change
Consumer Staples (XSJ),ASX:WOW,https://www.listcorp.com/asx/wow/woolworths-group,Woolworths Group Limited,46.67B,38.51,0.00%
Consumer Staples (XSJ),ASX:COL,https://www.listcorp.com/asx/col/coles-group-limited,Coles Group Limited,23.97B,17.95,0.00%
Consumer Staples (XSJ),ASX:EDV,https://www.listcorp.com/asx/edv/endeavour-group-limited,Endeavour Group Limited,12.39B,6.92,0.00%
Consumer Staples (XSJ),ASX:TWE,https://www.listcorp.com/asx/twe/treasury-wine,Treasury Wine Estates,9.02B,12.50,0.00%
Consumer Staples (XSJ),ASX:MTS,https://www.listcorp.com/asx/mts/metcash-limited,Metcash Limited,4.27B,4.42,0.00%
Consumer Staples (XSJ),ASX:A2M,https://www.listcorp.com/asx/a2m/the-a2-milk-company,The A2 Milk Company,4.13B,5.56,0.00%
Consumer Staples (XSJ),ASX:ELD,https://www.listcorp.com/asx/eld/elders-limited,Elders Limited,1.92B,12.28,0.00%
Consumer Staples (XSJ),ASX:GNC,https://www.listcorp.com/asx/gnc/graincorp,GrainCorp,1.89B,8.25,0.00%
Consumer Staples (XSJ),ASX:BKL,https://www.listcorp.com/asx/bkl/blackmores-limited,Blackmores Limited,1.8B,92.70,0.00%
Consumer Staples (XSJ),ASX:BGA,https://www.listcorp.com/asx/bga/bega-cheese,Bega Cheese Ltd,1.61B,5.33,0.00%
Consumer Staples (XSJ),ASX:CGC,https://www.listcorp.com/asx/cgc/costa-group,Costa Group Holdings Limited,1.43B,3.08,0.00%
Consumer Staples (XSJ),ASX:UMG,https://www.listcorp.com/asx/umg/united-malt-group-limited,United Malt Group Limited,1.33B,4.45,0.00%
Consumer Staples (XSJ),ASX:ING,https://www.listcorp.com/asx/ing/inghams-group,Inghams Group Limited,1.32B,3.54,0.00%
Consumer Staples (XSJ),ASX:AAC,https://www.listcorp.com/asx/aac/australian-agricultural-company,Australian Agricultural Company,892.1M,1.48,0.00%
Consumer Staples (XSJ),ASX:CBO,https://www.listcorp.com/asx/cbo/cobram-estate-olives-limited,Cobram Estate Olives Limited,822.87M,1.99,0.00%
Consumer Staples (XSJ),ASX:BWX,https://www.listcorp.com/asx/bwx/bwx-limited,BWX Limited,756.17M,4.70,0.00%
Consumer Staples (XSJ),ASX:TGR,https://www.listcorp.com/asx/tgr/tassal-group-limited,Tassal Group Limited,743.36M,3.48,0.00%
Consumer Staples (XSJ),ASX:SHV,https://www.listcorp.com/asx/shv/select-harvests-limited,Select Harvests Limited,729.02M,6.06,0.00%
Consumer Staples (XSJ),ASX:SM1,https://www.listcorp.com/asx/sm1/synlait-milk,Synlait Milk Limited,714.76M,3.27,0.00%
Consumer Staples (XSJ),ASX:RIC,https://www.listcorp.com/asx/ric/ridley-corporation-limited,Ridley Corporation Limited,464.87M,1.455,0.00%
Consumer Staples (XSJ),ASX:SGLLV,https://www.listcorp.com/asx/sgllv/ricegrowers-limited,Ricegrowers Limited,423.9M,6.87,0.00%
Consumer Staples (XSJ),ASX:LGL,https://www.listcorp.com/asx/lgl/lynch-group-holdings-limited,Lynch Group Holdings Limited,422.35M,3.46,0.00%
Consumer Staples (XSJ),ASX:LRK,https://www.listcorp.com/asx/lrk/lark-distilling-co.-ltd,Lark Distilling Co. Ltd,380.11M,5.09,0.00%
Consumer Staples (XSJ),ASX:FSF,https://www.listcorp.com/asx/fsf/fonterra-shareholders,Fonterra Shareholders Fund,374.89M,3.49,0.00%
Consumer Staples (XSJ),ASX:BUB,https://www.listcorp.com/asx/bub/bubs-australia-limited,Bubs Australia Limited,281.88M,0.46,0.00%
Consumer Staples (XSJ),ASX:MCA,https://www.listcorp.com/asx/mca/murray-cod-australia-limited,Murray Cod Australia Limited,209.33M,0.31,0.00%
Consumer Staples (XSJ),ASX:AVG,https://www.listcorp.com/asx/avg/australian-vintage,Australian Vintage Ltd,204.64M,0.81,0.00%
Consumer Staples (XSJ),ASX:MBH,https://www.listcorp.com/asx/mbh/maggie-beer-holdings,Maggie Beer Holdings,186.21M,0.53,0.00%
Consumer Staples (XSJ),ASX:NZK,https://www.listcorp.com/asx/nzk/new-zealand-king-salmon-investments,New Zealand King Salmon Investments,170.95M,1.23,0.00%
Consumer Staples (XSJ),ASX:SFG,https://www.listcorp.com/asx/sfg/seafarms-group-limited,Seafarms Group Limited,164.44M,0.034,0.00%
Consumer Staples (XSJ),ASX:GDA,https://www.listcorp.com/asx/gda/good-drinks-australia-ltd,Good Drinks Australia Ltd,117.5M,0.915,0.00%
Consumer Staples (XSJ),ASX:NOU,https://www.listcorp.com/asx/nou/noumi-limited,Noumi Limited,112.23M,0.405,0.00%
Consumer Staples (XSJ),ASX:MCP,https://www.listcorp.com/asx/mcp/mcphersons-limited,McPherson's Limited,102.92M,0.80,0.00%
Consumer Staples (XSJ),ASX:TSI,https://www.listcorp.com/asx/tsi/top-shelf-international-holdings-ltd,Top Shelf International Holdings Ltd,102.65M,1.585,0.00%
Consumer Staples (XSJ),ASX:CSS,https://www.listcorp.com/asx/css/clean-seas-tuna,Clean Seas Tuna,92.6M,0.56,0.00%
Consumer Staples (XSJ),ASX:WOA,https://www.listcorp.com/asx/woa/wide-open-agriculture-ltd,Wide Open Agriculture Ltd,90.02M,0.7025,0.00%
Consumer Staples (XSJ),ASX:FFI,https://www.listcorp.com/asx/ffi/ffi-holdings,FFI Holdings,78.34M,7.28,0.00%
Consumer Staples (XSJ),ASX:PTL,https://www.listcorp.com/asx/ptl/pental,Pental Limited,66.48M,0.39,0.00%
Consumer Staples (XSJ),ASX:DBF,https://www.listcorp.com/asx/dbf/duxton-broadacre-farms,Duxton Broadacre Farms,65.84M,1.515,0.00%
Consumer Staples (XSJ),ASX:BFC,https://www.listcorp.com/asx/bfc/beston-global-food-company,Beston Global Food Company,61.33M,0.071,0.00%
Consumer Staples (XSJ),ASX:WLD,https://www.listcorp.com/asx/wld/wellard-limited,Wellard Limited,49.41M,0.093,0.00%
Consumer Staples (XSJ),ASX:E33,https://www.listcorp.com/asx/e33/east-33-limited,East 33 Limited,46.62M,0.21,0.00%
Consumer Staples (XSJ),ASX:TFL,https://www.listcorp.com/asx/tfl/tasfoods-limited,TasFoods Limited,35.19M,0.10,0.00%
Consumer Staples (XSJ),ASX:S66,https://www.listcorp.com/asx/s66/star-combo-pharma,Star Combo Pharma,34.3M,0.255,0.00%
Consumer Staples (XSJ),ASX:CLB,https://www.listcorp.com/asx/clb/candy-club-holdings-limited,Candy Club Holdings Limited,33.62M,0.092,0.00%
Consumer Staples (XSJ),ASX:AHF,https://www.listcorp.com/asx/ahf/australian-dairy-nutritionals-group,Australian Dairy Nutritionals Group,31.88M,0.063,0.00%
Consumer Staples (XSJ),ASX:HLF,https://www.listcorp.com/asx/hlf/halo-food-co-limited,Halo Food Co. Limited,31.52M,0.115,0.00%
Consumer Staples (XSJ),ASX:NUC,https://www.listcorp.com/asx/nuc/nuchev-limited,Nuchev Limited,30.01M,0.58,0.00%
Consumer Staples (XSJ),ASX:WNX,https://www.listcorp.com/asx/wnx/wellnex-life-limited,Wellnex Life Limited,29.42M,0.097,0.00%
Consumer Staples (XSJ),ASX:AS1,https://www.listcorp.com/asx/as1/angel-seafood-holdings,Angel Seafood Holdings,29.08M,0.18,0.00%
Consumer Staples (XSJ),ASX:PFT,https://www.listcorp.com/asx/pft/pure-foods-tasmania-limited,Pure Foods Tasmania Limited,29.08M,0.53,0.00%
Consumer Staples (XSJ),ASX:SKN,https://www.listcorp.com/asx/skn/skin-elements-limited,Skin Elements Limited,26.86M,0.062,0.00%
Consumer Staples (XSJ),ASX:TSN,https://www.listcorp.com/asx/tsn/the-sustainable-nutrition-group-ltd,The Sustainable Nutrition Group Ltd,25.33M,0.21,0.00%
Consumer Staples (XSJ),ASX:EXL,https://www.listcorp.com/asx/exl/elixinol-wellness-limited,Elixinol Wellness Limited,24.01M,0.076,0.00%
Consumer Staples (XSJ),ASX:HPP,https://www.listcorp.com/asx/hpp/health-and-plant-protein-group-limited,Health and Plant Protein Group Limited,23.95M,0.195,0.00%
Consumer Staples (XSJ),ASX:FOD,https://www.listcorp.com/asx/fod/the-food-revolution-group,The Food Revolution Group,20.83M,0.022,0.00%
Consumer Staples (XSJ),ASX:BXN,https://www.listcorp.com/asx/bxn/bioxyne,Bioxyne Limited,18.56M,0.029,0.00%
Consumer Staples (XSJ),ASX:BIO,https://www.listcorp.com/asx/bio/biome-australia-limited,Biome Australia Limited,18.17M,0.12,0.00%
Consumer Staples (XSJ),ASX:FFF,https://www.listcorp.com/asx/fff/forbidden-foods-limited,Forbidden Foods Limited,16.52M,0.21,0.00%
Consumer Staples (XSJ),ASX:LV1,https://www.listcorp.com/asx/lv1/live-verdure-ltd,Live Verdure Ltd,16.19M,0.385,0.00%
Consumer Staples (XSJ),ASX:EVE,https://www.listcorp.com/asx/eve/eve-health-group-limited,Eve Health Group Limited,15.37M,0.004,0.00%
Consumer Staples (XSJ),ASX:FIJ,https://www.listcorp.com/asx/fij/fiji-kava,Fiji Kava Limited,14.97M,0.08,0.00%
Consumer Staples (XSJ),ASX:WNR,https://www.listcorp.com/asx/wnr/wingara-ag-limited,Wingara AG Limited,14.92M,0.085,0.00%
Consumer Staples (XSJ),ASX:FRM,https://www.listcorp.com/asx/frm/farm-pride-foods,Farm Pride Foods,14.9M,0.27,0.00%
Consumer Staples (XSJ),ASX:RFA,https://www.listcorp.com/asx/rfa/rare-foods-australia-ltd,Rare Foods Australia Ltd,14.65M,0.073,0.00%
Consumer Staples (XSJ),ASX:AN1,https://www.listcorp.com/asx/an1/anagenics-limited,Anagenics Limited,12.99M,0.059,0.00%
Consumer Staples (XSJ),ASX:HCT,https://www.listcorp.com/asx/hct/holista-colltech,Holista Colltech,12.39M,0.045,0.00%
Consumer Staples (XSJ),ASX:NGS,https://www.listcorp.com/asx/ngs/nutritional-growth-solutions,Nutritional Growth Solutions Ltd,12.07M,0.175,0.00%
Consumer Staples (XSJ),ASX:YOW,https://www.listcorp.com/asx/yow/yowie-group,Yowie Group,11.37M,0.052,0.00%
Consumer Staples (XSJ),ASX:BEE,https://www.listcorp.com/asx/bee/broo-limited,Broo Limited,11.35M,0.012,0.00%
Consumer Staples (XSJ),ASX:MRG,https://www.listcorp.com/asx/mrg/murray-river-organics-group,Murray River Organics Group,10.81M,0.245,0.00%
Consumer Staples (XSJ),ASX:HVM,https://www.listcorp.com/asx/hvm/happy-valley-nutrition-limited,Happy Valley Nutrition Limited,9.26M,0.054,0.00%
Consumer Staples (XSJ),ASX:ERG,https://www.listcorp.com/asx/erg/eneco-refresh-ltd,Eneco Refresh Ltd,9.26M,0.034,0.00%
Consumer Staples (XSJ),ASX:AAP,https://www.listcorp.com/asx/aap/australian-agricultural-projects,Australian Agricultural Projects,8.24M,0.027,0.00%
Consumer Staples (XSJ),ASX:1AG,https://www.listcorp.com/asx/1ag/alterra-limited,Alterra Limited,8.06M,0.029,0.00%
Consumer Staples (XSJ),ASX:NZS,https://www.listcorp.com/asx/nzs/new-zealand-coastal-seafoods,New Zealand Coastal Seafoods,6.62M,0.008,0.00%
Health Care (XHJ),ASX:CSL,https://www.listcorp.com/asx/csl/csl-limited,CSL Limited,140.3B,293.06,0.00%
Health Care (XHJ),ASX:SHL,https://www.listcorp.com/asx/shl/sonic-healthcare,Sonic Healthcare Limited,22.4B,46.70,0.00%
Health Care (XHJ),ASX:FPH,https://www.listcorp.com/asx/fph/fisher-and-paykel-healthcare,Fisher & Paykel Healthcare,17.93B,31.06,0.00%
Health Care (XHJ),ASX:RHC,https://www.listcorp.com/asx/rhc/ramsay-health-care-limited,Ramsay Health Care Limited,16.3B,71.22,0.00%
Health Care (XHJ),ASX:RMD,https://www.listcorp.com/asx/rmd/resmed-inc,ResMed Inc,14.94B,36.18,0.00%
Health Care (XHJ),ASX:COH,https://www.listcorp.com/asx/coh/cochlear-limited,Cochlear Limited,14.37B,218.54,0.00%
Health Care (XHJ),ASX:EBO,https://www.listcorp.com/asx/ebo/ebos-group-limited,EBOS Group Limited,7.31B,39.80,0.00%
Health Care (XHJ),ASX:PME,https://www.listcorp.com/asx/pme/pro-medicus,Pro Medicus Limited,6.6B,63.20,0.00%
Health Care (XHJ),ASX:ANN,https://www.listcorp.com/asx/ann/ansell-limited,Ansell Limited,4.11B,32.19,0.00%
Health Care (XHJ),ASX:HLS,https://www.listcorp.com/asx/hls/healius-limited,Healius Limited,3.44B,5.52,0.00%
Health Care (XHJ),ASX:SNZ,https://www.listcorp.com/asx/snz/summerset-group-holdings-limited,Summerset Group Holdings Limited,2.76B,12.01,0.00%
Health Care (XHJ),ASX:IMU,https://www.listcorp.com/asx/imu/imugene,Imugene Limited,2.51B,0.435,0.00%
Health Care (XHJ),ASX:TLX,https://www.listcorp.com/asx/tlx/telix-pharmaceuticals-limited,Telix Pharmaceuticals Limited,2.22B,7.80,0.00%
Health Care (XHJ),ASX:NAN,https://www.listcorp.com/asx/nan/nanosonics,Nanosonics Limited,1.95B,6.45,0.00%
Health Care (XHJ),ASX:CUV,https://www.listcorp.com/asx/cuv/clinuvel,Clinuvel Pharmaceuticals,1.4B,28.37,0.00%
Health Care (XHJ),ASX:ACL,https://www.listcorp.com/asx/acl/australian-clinical-labs-limited,Australian Clinical Labs Limited,1.2B,5.96,0.00%
Health Care (XHJ),ASX:IDX,https://www.listcorp.com/asx/idx/integral-diagnostics-limited,Integral Diagnostics Limited,1.02B,5.05,0.00%
Health Care (XHJ),ASX:PNV,https://www.listcorp.com/asx/pnv/polynovo,Polynovo Limited,1.02B,1.54,0.00%
Health Care (XHJ),ASX:PEB,https://www.listcorp.com/asx/peb/pacific-edge-limited,Pacific Edge Limited,995.79M,1.23,0.00%
Health Care (XHJ),ASX:OCA,https://www.listcorp.com/asx/oca/oceania-healthcare-limited,Oceania Healthcare Limited,927.38M,1.30,0.00%
Health Care (XHJ),ASX:MSB,https://www.listcorp.com/asx/msb/mesoblast-limited,Mesoblast Limited,898.44M,1.385,0.00%
Health Care (XHJ),ASX:API,https://www.listcorp.com/asx/api/australian-pharmaceutical-industries,Australian Pharmaceutical Industries,852.3M,1.73,0.00%
Health Care (XHJ),ASX:IHL,https://www.listcorp.com/asx/ihl/incannex-healthcare-limited,Incannex Healthcare Limited,694.9M,0.575,0.00%
Health Care (XHJ),ASX:EHE,https://www.listcorp.com/asx/ehe/estia-health-limited,Estia Health Limited,593.47M,2.27,0.00%
Health Care (XHJ),ASX:RAC,https://www.listcorp.com/asx/rac/race-oncology-limited,Race Oncology Limited,591.54M,3.71,0.00%
Health Care (XHJ),ASX:VRT,https://www.listcorp.com/asx/vrt/virtus-health-limited,Virtus Health Limited,587.64M,6.87,0.00%
Health Care (XHJ),ASX:REG,https://www.listcorp.com/asx/reg/regis-healthcare-limited,Regis Healthcare Limited,556.54M,1.85,0.00%
Health Care (XHJ),ASX:SPL,https://www.listcorp.com/asx/spl/starpharma-holdings,Starpharma Holdings,528.68M,1.30,0.00%
Health Care (XHJ),ASX:ADO,https://www.listcorp.com/asx/ado/anteotech,AnteoTech Ltd,523.12M,0.265,0.00%
Health Care (XHJ),ASX:TRJ,https://www.listcorp.com/asx/trj/trajan-group-holdings-limited,Trajan Group Holdings Limited,515.77M,3.97,0.00%
Health Care (XHJ),ASX:MYX,https://www.listcorp.com/asx/myx/mayne-pharma-group-limited,Mayne Pharma Group Limited,511.8M,0.29,0.00%
Health Care (XHJ),ASX:SIG,https://www.listcorp.com/asx/sig/sigma-healthcare-limited,Sigma Healthcare Limited,508.45M,0.48,0.00%
Health Care (XHJ),ASX:NEU,https://www.listcorp.com/asx/neu/neuren,Neuren Pharmaceuticals,497.56M,3.95,0.00%
Health Care (XHJ),ASX:PSQ,https://www.listcorp.com/asx/psq/pacific-smiles-group,Pacific Smiles Group Limited,470.77M,2.95,0.00%
Health Care (XHJ),ASX:OPT,https://www.listcorp.com/asx/opt/opthea-limited,Opthea Limited,466.32M,1.325,0.00%
Health Care (XHJ),ASX:PAR,https://www.listcorp.com/asx/par/paradigm-biopharmaceuticals-limited,Paradigm Biopharmaceuticals Limited,435.85M,1.915,0.00%
Health Care (XHJ),ASX:CGS,https://www.listcorp.com/asx/cgs/cogstate,CogState Limited,431.6M,2.49,0.00%
Health Care (XHJ),ASX:PYC,https://www.listcorp.com/asx/pyc/pyc-therapeutics,PYC Therapeutics,429.43M,0.135,0.00%
Health Care (XHJ),ASX:MVF,https://www.listcorp.com/asx/mvf/monash-ivf-group-limited,Monash IVF Group Limited,420.81M,1.08,0.00%
Health Care (XHJ),ASX:IMM,https://www.listcorp.com/asx/imm/immutep-limited,Immutep Limited,418.52M,0.49,0.00%
Health Care (XHJ),ASX:AFP,https://www.listcorp.com/asx/afp/aft-pharmaceuticals-limited,AFT Pharmaceuticals Limited,411.46M,3.93,0.00%
Health Care (XHJ),ASX:CAJ,https://www.listcorp.com/asx/caj/capitol-health-limited,Capitol Health Limited,396.04M,0.38,0.00%
Health Care (XHJ),ASX:MVP,https://www.listcorp.com/asx/mvp/medical-developments,Medical Developments International,368.52M,5.17,0.00%
Health Care (XHJ),ASX:RHY,https://www.listcorp.com/asx/rhy/rhythm-biosciences-limited,Rhythm Biosciences Limited,342.67M,1.64,0.00%
Health Care (XHJ),ASX:ARX,https://www.listcorp.com/asx/arx/aroa-biosurgery-limited,Aroa Biosurgery Limited,342.3M,1.00,0.00%
Health Care (XHJ),ASX:ALC,https://www.listcorp.com/asx/alc/alcidion-group-limited,Alcidion Group Limited,329.88M,0.27,0.00%
Health Care (XHJ),ASX:IPD,https://www.listcorp.com/asx/ipd/impedimed-limited,ImpediMed Limited,319.65M,0.18,0.00%
Health Care (XHJ),ASX:HLA,https://www.listcorp.com/asx/hla/healthia-limited,Healthia Limited,296.87M,2.34,0.00%
Health Care (XHJ),ASX:4DX,https://www.listcorp.com/asx/4dx/4dmedical-limited,4DMedical Limited,268.51M,1.285,0.00%
Health Care (XHJ),ASX:ACW,https://www.listcorp.com/asx/acw/actinogen-medical-limited,Actinogen Medical Limited,266.23M,0.15,0.00%
Health Care (XHJ),ASX:VHT,https://www.listcorp.com/asx/vht/volpara-health-technologies,Volpara Health Technologies Limited,260.26M,1.035,0.00%
Health Care (XHJ),ASX:NXS,https://www.listcorp.com/asx/nxs/next-science-limited,Next Science Limited,241.53M,1.22,0.00%
Health Care (XHJ),ASX:AVH,https://www.listcorp.com/asx/avh/avita-medical,Avita Medical,234.57M,3.47,0.00%
Health Care (XHJ),ASX:GSS,https://www.listcorp.com/asx/gss/genetic-signatures-limited,Genetic Signatures Limited,222.52M,1.555,0.00%
Health Care (XHJ),ASX:EBR,https://www.listcorp.com/asx/ebr/ebr-systems-inc,EBR Systems Inc.,215.88M,0.84,0.00%
Health Care (XHJ),ASX:EOF,https://www.listcorp.com/asx/eof/ecofibre-limited,Ecofibre Limited,205.9M,0.59,0.00%
Health Care (XHJ),ASX:EMV,https://www.listcorp.com/asx/emv/emvision-medical-devices-limited,Emvision Medical Devices Limited,201.84M,2.61,0.00%
Health Care (XHJ),ASX:M7T,https://www.listcorp.com/asx/m7t/mach7-technologies-limited,Mach7 Technologies Limited,195.76M,0.825,0.00%
Health Care (XHJ),ASX:SOM,https://www.listcorp.com/asx/som/somnomed,SomnoMed Limited,190.35M,2.30,0.00%
Health Care (XHJ),ASX:PBP,https://www.listcorp.com/asx/pbp/probiotec,Probiotec Limited,182.98M,2.25,0.00%
Health Care (XHJ),ASX:RCE,https://www.listcorp.com/asx/rce/recce-limited,Recce Limited,173.79M,1.00,0.00%
Health Care (XHJ),ASX:UBI,https://www.listcorp.com/asx/ubi/universal-biosensors,Universal Biosensors Inc,166.27M,0.935,0.00%
Health Care (XHJ),ASX:KZA,https://www.listcorp.com/asx/kza/kazia-therapeutics-limited,Kazia Therapeutics Limited,153.16M,1.16,0.00%
Health Care (XHJ),ASX:PTX,https://www.listcorp.com/asx/ptx/prescient-therapeutics,Prescient Therapeutics,152.77M,0.235,0.00%
Health Care (XHJ),ASX:CYC,https://www.listcorp.com/asx/cyc/cyclopharm,Cyclopharm,150.8M,1.615,0.00%
Health Care (XHJ),ASX:BNO,https://www.listcorp.com/asx/bno/bionomics-limited,Bionomics Limited,144.05M,0.11,0.00%
Health Care (XHJ),ASX:IMR,https://www.listcorp.com/asx/imr/imricor-medical-systems-inc,"Imricor Medical Systems, Inc.",143.24M,1.00,0.00%
Health Care (XHJ),ASX:IVX,https://www.listcorp.com/asx/ivx/invion-limited,Invion Limited,141.16M,0.022,0.00%
Health Care (XHJ),ASX:MDR,https://www.listcorp.com/asx/mdr/medadvisor-limited,MedAdvisor Limited,139.81M,0.37,0.00%
Health Care (XHJ),ASX:AVR,https://www.listcorp.com/asx/avr/anteris-technologies-ltd,Anteris Technologies Ltd,138.28M,12.99,0.00%
Health Care (XHJ),ASX:ANP,https://www.listcorp.com/asx/anp/antisense-therapeutics,Antisense Therapeutics,137.09M,0.205,0.00%
Health Care (XHJ),ASX:ONE,https://www.listcorp.com/asx/one/oneview-healthcare-plc,Oneview Healthcare PLC,131.68M,0.255,0.00%
Health Care (XHJ),ASX:CU6,https://www.listcorp.com/asx/cu6/clarity-pharmaceuticals,Clarity Pharmaceuticals Ltd,129.05M,0.78,0.00%
Health Care (XHJ),ASX:PIQ,https://www.listcorp.com/asx/piq/proteomics-international-laboratories,Proteomics International Laboratories,121.5M,1.15,0.00%
Health Care (XHJ),ASX:PGC,https://www.listcorp.com/asx/pgc/paragon-care,Paragon Care Limited,121.23M,0.345,0.00%
Health Care (XHJ),ASX:SDI,https://www.listcorp.com/asx/sdi/sdi-limited,SDI Limited,120.65M,1.015,0.00%
Health Care (XHJ),ASX:BMT,https://www.listcorp.com/asx/bmt/beamtree-holdings-limited,Beamtree Holdings Limited,119.68M,0.49,0.00%
Health Care (XHJ),ASX:MX1,https://www.listcorp.com/asx/mx1/micro-x-limited,Micro-X Limited,119.63M,0.26,0.00%
Health Care (XHJ),ASX:AHX,https://www.listcorp.com/asx/ahx/apiam-animal-health-limited,Apiam Animal Health Limited,118.19M,0.8575,0.00%
Health Care (XHJ),ASX:CAU,https://www.listcorp.com/asx/cau/cronos-australia-limited,Cronos Australia Limited,117.94M,0.215,0.00%
Health Care (XHJ),ASX:NOX,https://www.listcorp.com/asx/nox/noxopharm-limited,Noxopharm Limited,115.43M,0.395,0.00%
Health Care (XHJ),ASX:LGP,https://www.listcorp.com/asx/lgp/little-green-pharma,Little Green Pharma,112.95M,0.62,0.00%
Health Care (XHJ),ASX:IIQ,https://www.listcorp.com/asx/iiq/inoviq-ltd,INOVIQ Ltd,110.42M,1.20,0.00%
Health Care (XHJ),ASX:CSX,https://www.listcorp.com/asx/csx/cleanspace-holdings-limited,CleanSpace Holdings Limited,109.37M,1.42,0.00%
Health Care (XHJ),ASX:AT1,https://www.listcorp.com/asx/at1/atomo-diagnostics-limited,Atomo Diagnostics Limited,108.3M,0.265,0.00%
Health Care (XHJ),ASX:OIL,https://www.listcorp.com/asx/oil/optiscan-imaging-limited,Optiscan Imaging Limited,105.26M,0.17,0.00%
Health Care (XHJ),ASX:DOC,https://www.listcorp.com/asx/doc/doctor-care-anywhere,Doctor Care Anywhere Group plc,103.66M,0.545,0.00%
